img_path,pred_color1,pred_color2,hsv0_h,hsv0_s,hsv0_v,hsv1_h,hsv1_s,hsv1_v,hex0,hex1,ratio0,ratio1,center_ratio,margin_ratio
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Gliclazide代蜜 MR 30mg tab\IMG_2781.HEIC,白色,,204,19,244,,,,#e2edf4,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\acetylcysteine 40mg gm，2.5gm 包\IMG_2735.HEIC,灰色,,214,39,137,,,,#747d89,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\acetylcysteine 40mg gm，2.5gm 包\IMG_2736.HEIC,紅色,,0,255,70,,,,#460100,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\acetylcysteine 40mg gm，2.5gm 包\IMG_2737.HEIC,灰色,,212,45,160,,,,#8491a0,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\acetylcysteine 40mg gm，2.5gm 包\IMG_2738.HEIC,灰色,,212,40,161,,,,#8894a1,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Diphenidol Hcl 25mg tab\IMG_2791.HEIC,透明,,340,81,145,,,,#916372,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Diphenidol Hcl 25mg tab\IMG_2792.HEIC,透明,,340,79,145,,,,#916473,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Diphenidol Hcl 25mg tab\IMG_2793.HEIC,透明,粉紅色,338,70,172,340,86,122,#ac7d8e,#7a515e,0.583,0.417,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Diphenidol Hcl 25mg tab\IMG_2794.HEIC,紫色,白色,342,84,143,336,56,199,#8f606e,#c79bac,0.614,0.386,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Silymarin 150mg cap\CTA231.JPG,其他,,352,224,73,,,,#490911,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Silymarin 150mg cap\IMG_6972.JPG,紅色,,6,200,107,2,152,166,#6b1e17,#a64643,0.572,0.428,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Silymarin 150mg cap\IMG_6973.JPG,皮膚色,,6,194,196,,,,#c43f2f,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Silymarin 150mg cap\IMG_6974.JPG,皮膚色,紅色,6,213,175,4,154,210,#af2c1d,#d25a53,0.67,0.33,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Silymarin 150mg cap\IMG_6975.JPG,紅色,,2,219,84,,,,#540e0c,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Silymarin 150mg cap\IMG_6976.JPG,紅色,,0,197,101,4,131,158,#651718,#9e524d,0.527,0.473,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Silymarin 150mg cap\IMG_6977.JPG,皮膚色,,6,160,172,,,,#ac4c40,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Silymarin 150mg cap\IMG_6978.JPG,紅色,,8,207,128,10,142,153,#802618,#995344,0.647,0.353,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Silymarin 150mg cap\IMG_6979.JPG,紅色,,6,205,118,,,,#761f17,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Nicergoline 10mg tab\IMG_2739.HEIC,白色,,202,23,240,,,,#dae8f0,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Nicergoline 10mg tab\IMG_2740.HEIC,白色,,204,25,235,,,,#d4e2eb,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Nicergoline 10mg tab\IMG_2741.HEIC,白色,灰色,206,26,229,210,38,189,#cedbe5,#a1afbd,0.57,0.43,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Nicergoline 10mg tab\IMG_2742.HEIC,白色,灰色,206,29,223,210,40,180,#c6d4df,#98a6b4,0.548,0.452,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\atorvastatin 黃 ２０ＭＧ TAB\IMG_2782.HEIC,白色,,206,22,246,,,,#e1edf6,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\atorvastatin 黃 ２０ＭＧ TAB\IMG_2783.HEIC,白色,,204,23,244,210,36,217,#deebf4,#bac9d9,0.537,0.463,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\atorvastatin 黃 ２０ＭＧ TAB\IMG_2784.HEIC,白色,,204,21,243,,,,#dfebf3,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\atorvastatin 黃 ２０ＭＧ TAB\IMG_2785.HEIC,白色,,206,20,243,212,35,206,#e0ebf3,#b2bfce,0.594,0.406,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Betahistine 6mg tab\IMG_2743.HEIC,白色,,202,23,248,,,,#e2f0f8,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Betahistine 6mg tab\IMG_2744.HEIC,白色,,200,22,248,,,,#e3f1f8,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Betahistine 6mg tab\IMG_2745.HEIC,白色,,204,27,235,,,,#d2e1eb,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Betahistine 6mg tab\IMG_2746.HEIC,白色,,204,27,237,,,,#d4e3ed,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Betahistine 6mg tab\IMG_2747.HEIC,白色,,204,23,243,,,,#ddeaf3,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\VALSARTAN 80mg tab\DV_VALSARTAN_02.jpg,白色,,16,46,246,,,,#f6d5ca,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\VALSARTAN 80mg tab\DV_VALSARTAN_03.jpg,紅色,,24,112,249,,,,#f9b78c,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\VALSARTAN 80mg tab\DV_VALSARTAN_04.jpg,皮膚色,,14,114,225,,,,#e1937c,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\VALSARTAN 80mg tab\NVR_VALSARTAN_01.jpg,紅色,,32,165,239,,,,#efa854,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\VALSARTAN 80mg tab\NVR_VALSARTAN_02.jpg,白色,,16,49,244,,,,#f4d2c5,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\VALSARTAN 80mg tab\NVR_VALSARTAN_03.jpg,紅色,,22,109,233,,,,#e9a885,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\VALSARTAN 80mg tab\NVR_VALSARTAN_04.jpg,皮膚色,,12,117,236,,,,#ec9580,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(Solaxin)Chlorzoxazone 200mg tab\EISAIS0200_Chlorzoxazone_01.jpg,白色,,50,48,207,,,,#cfc8a8,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(Solaxin)Chlorzoxazone 200mg tab\EISAIS0200_Chlorzoxazone_02.jpg,白色,,48,36,253,,,,#fdf6d9,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(Solaxin)Chlorzoxazone 200mg tab\EISAIS0200_Chlorzoxazone_03.jpg,紅色,,30,86,233,,,,#e9c19a,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(Solaxin)Chlorzoxazone 200mg tab\EISAIS0200_Chlorzoxazone_04.jpg,白色,,20,68,205,,,,#cda896,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Benzonatate 100mg cap\沒字_Benzonatate_01.jpg,紅色,,42,92,234,,,,#ead196,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Benzonatate 100mg cap\沒字_Benzonatate_02.jpg,白色,,128,28,230,,,,#cde6d0,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Benzonatate 100mg cap\沒字_Benzonatate_03.jpg,透明,灰色,188,62,111,166,35,152,#546b6f,#839893,0.553,0.447,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Benzonatate 100mg cap\沒字_Benzonatate_04.jpg,灰色,黑色,70,36,127,52,68,60,#7c7f6d,#3c3a2c,0.521,0.479,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\[活路]Tamsulosin 0.4mg tab\04_Tamsulosin_01.jpg,紅色,,44,176,246,,,,#f6c74c,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\[活路]Tamsulosin 0.4mg tab\04_Tamsulosin_02.jpg,紅色,,36,214,235,,,,#eb9926,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\[活路]Tamsulosin 0.4mg tab\04_Tamsulosin_03.jpg,紅色,,32,187,214,34,218,199,#d68e39,#c77b1d,0.537,0.463,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\[活路]Tamsulosin 0.4mg tab\04_Tamsulosin_04.jpg,紅色,,40,179,189,48,113,241,#bd9238,#f1db86,0.564,0.436,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Cetirizine 10mg tab\CT_Cetirizine_01.jpg,白色,,24,41,198,,,,#c6b3a6,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Cetirizine 10mg tab\CT_Cetirizine_02.jpg,白色,,64,14,254,,,,#fdfef0,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Cetirizine 10mg tab\CT_Cetirizine_03.jpg,紅色,白色,42,88,250,54,70,253,#fae1a4,#fdf5b8,0.637,0.363,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Cetirizine 10mg tab\CT_Cetirizine_04.jpg,白色,,202,60,239,,,,#b7daef,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Dextromethorphan Hbr 30mg tab\D30_Dextromethorphan_01.jpg,白色,,24,45,241,,,,#f1d7c6,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Dextromethorphan Hbr 30mg tab\D30_Dextromethorphan_02.jpg,白色,,38,71,224,,,,#e0caa2,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Dextromethorphan Hbr 30mg tab\D30_Dextromethorphan_03.jpg,白色,,52,57,245,,,,#f5eebe,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Dextromethorphan Hbr 30mg tab\D30_Dextromethorphan_04.jpg,白色,,176,14,221,,,,#d1dddc,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Galvus Met(Vildagliptin50mg Metformin850mg) film-coat\NVR_Galvus Met_1.jpg,黃色,紅色,52,108,205,48,135,159,#cdc176,#9f8f4b,0.526,0.474,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Galvus Met(Vildagliptin50mg Metformin850mg) film-coat\NVR_Galvus Met_2.jpg,黃色,,52,108,189,50,128,143,#bdb36d,#8f8247,0.51,0.49,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Galvus Met(Vildagliptin50mg Metformin850mg) film-coat\NVR_Galvus Met_3.jpg,黃色,,54,101,218,50,125,171,#dad184,#ab9e57,0.561,0.439,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Galvus Met(Vildagliptin50mg Metformin850mg) film-coat\NYR_Calcium_01.jpg,黃色,,52,90,247,,,,#f7eca0,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Galvus Met(Vildagliptin50mg Metformin850mg) film-coat\NYR_Calcium_02.jpg,紅色,,46,132,248,,,,#f8db78,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Galvus Met(Vildagliptin50mg Metformin850mg) film-coat\NYR_Calcium_03.jpg,紅色,,42,182,211,42,176,243,#d3a63c,#f3c14b,0.659,0.341,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Galvus Met(Vildagliptin50mg Metformin850mg) film-coat\NYR_Calcium_04.jpg,紅色,,36,131,237,,,,#edbb73,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Galvus Met(Vildagliptin50mg Metformin850mg) film-coat\SEH_Calcium_01.jpg,黃色,,52,96,237,,,,#ede194,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Galvus Met(Vildagliptin50mg Metformin850mg) film-coat\SEH_Calcium_02.jpg,紅色,,36,130,235,,,,#ebb973,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Galvus Met(Vildagliptin50mg Metformin850mg) film-coat\SEH_Calcium_03.jpg,紅色,,44,208,252,,,,#fcc72e,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Galvus Met(Vildagliptin50mg Metformin850mg) film-coat\SEH_Calcium_04.jpg,紅色,黃色,44,138,242,50,112,250,#f2d16f,#fae78c,0.55,0.45,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Galvus Met(Vildagliptin50mg Metformin850mg) film-coat\SEH_Galvus Met_1.jpg,黃色,,52,111,174,54,87,208,#aea462,#d0ca89,0.511,0.489,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Galvus Met(Vildagliptin50mg Metformin850mg) film-coat\SEH_Galvus Met_2.jpg,黃色,,56,86,190,52,109,155,#beb97e,#9b9359,0.505,0.495,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Galvus Met(Vildagliptin50mg Metformin850mg) film-coat\SEH_Galvus Met_3.jpg,黃色,,52,105,160,56,83,202,#a0975e,#cac588,0.501,0.499,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★(AMAMET複方)Glimepiride 2mg＋Metformin 500mg tab\CH83_Glimepiride_01.jpg,白色,,176,26,244,,,,#dbf4f2,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★(AMAMET複方)Glimepiride 2mg＋Metformin 500mg tab\CH83_Glimepiride_02.jpg,白色,,18,35,239,,,,#efd8ce,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★(AMAMET複方)Glimepiride 2mg＋Metformin 500mg tab\CH83_Glimepiride_03.jpg,白色,,48,49,215,,,,#d7cfae,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\★(AMAMET複方)Glimepiride 2mg＋Metformin 500mg tab\CH83_Glimepiride_04.jpg,白色,,90,6,253,108,5,238,#fafdf7,#eaeee9,0.539,0.461,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Ticlopidine 250mg tab\沒字_Ticlopidine_01.jpg,白色,,22,33,243,,,,#f3dfd4,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Ticlopidine 250mg tab\沒字_Ticlopidine_02.jpg,白色,,60,64,254,,,,#fefdbe,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Ticlopidine 250mg tab\沒字_Ticlopidine_03.jpg,紅色,,46,94,251,,,,#fbe49e,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Ticlopidine 250mg tab\沒字_Ticlopidine_04.jpg,紅色,,46,93,251,,,,#fbe59f,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Suwell tablets _EVEREST_\EEP_Suwell_01.jpg,白色,,54,69,213,,,,#d5d09b,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Suwell tablets _EVEREST_\EEP_Suwell_02.jpg,白色,,184,13,253,,,,#f0fcfd,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Suwell tablets _EVEREST_\EEP_Suwell_03.jpg,白色,,48,43,251,,,,#fbf3d1,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Suwell tablets _EVEREST_\EEP_Suwell_04.jpg,白色,,16,9,240,0,4,228,#f0eae8,#e4e0e0,0.568,0.432,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Suwell tablets _EVEREST_\EP_Suwell_01.jpg,白色,,228,37,252,,,,#d7dffc,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Suwell tablets _EVEREST_\EP_Suwell_02.jpg,白色,,348,19,250,,,,#fae7eb,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Suwell tablets _EVEREST_\EP_Suwell_03.jpg,紅色,,32,105,244,,,,#f4c490,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Suwell tablets _EVEREST_\EP_Suwell_04.jpg,白色,,338,34,252,,,,#fcdae6,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Repaglinide 1mg tab\CCPC74_Repaglinide_01.jpg,白色,,52,41,250,,,,#faf4d2,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Repaglinide 1mg tab\CCPC74_Repaglinide_02.jpg,紅色,,40,89,229,,,,#e5ca95,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Repaglinide 1mg tab\CCPC74_Repaglinide_03.jpg,紅色,,38,128,233,,,,#e9bf74,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Repaglinide 1mg tab\CCPC74_Repaglinide_04.jpg,紅色,,34,109,252,,,,#fccd90,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Orolisin F.C. Tablets\沒字_Orolisin_01.jpg,透明,,16,63,186,,,,#ba998c,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Orolisin F.C. Tablets\沒字_Orolisin_02.jpg,紅色,,14,123,131,,,,#835344,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Orolisin F.C. Tablets\沒字_Orolisin_03.jpg,紅色,,30,183,236,,,,#ec9843,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Orolisin F.C. Tablets\沒字_Orolisin_04.jpg,紅色,,22,114,226,,,,#e2a37d,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Codepine tablets(Codeine  5mg+Terpin 10mg)\C03_Codepine_01.jpg,紅色,,40,111,243,,,,#f3ce89,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Codepine tablets(Codeine  5mg+Terpin 10mg)\C03_Codepine_02.jpg,白色,,20,13,242,,,,#f2eae6,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Codepine tablets(Codeine  5mg+Terpin 10mg)\C03_Codepine_03.jpg,白色,,66,11,253,,,,#fcfdf2,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Codepine tablets(Codeine  5mg+Terpin 10mg)\C03_Codepine_04.jpg,白色,,196,40,248,,,,#d1eef8,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Codepine tablets(Codeine  5mg+Terpin 10mg)\STD_Codepine_01.jpg,白色,,198,53,250,,,,#c6ebfa,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Codepine tablets(Codeine  5mg+Terpin 10mg)\STD_Codepine_02.jpg,白色,,20,45,249,,,,#f9dbcd,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Codepine tablets(Codeine  5mg+Terpin 10mg)\STD_Codepine_03.jpg,紅色,,46,115,246,,,,#f6dc87,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Codepine tablets(Codeine  5mg+Terpin 10mg)\STD_Codepine_04.jpg,白色,,58,27,253,,,,#fdfce2,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\耐適恩錠Esomeprazole 40mg tab\40MG_Esomeprazole_01.jpg,白色,,10,72,234,,,,#eab2a8,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\耐適恩錠Esomeprazole 40mg tab\40MG_Esomeprazole_02.jpg,紅色,,26,184,229,,,,#e58940,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\耐適恩錠Esomeprazole 40mg tab\40MG_Esomeprazole_03.jpg,紅色,,18,107,237,,,,#eda78a,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\耐適恩錠Esomeprazole 40mg tab\40MG_Esomeprazole_04.jpg,皮膚色,,10,98,240,,,,#f0a294,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\耐適恩錠Esomeprazole 40mg tab\AEI_Esomeprazole_01.jpg,皮膚色,,8,129,226,,,,#e28170,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\耐適恩錠Esomeprazole 40mg tab\AEI_Esomeprazole_02.jpg,紅色,,20,106,232,,,,#e8a788,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\耐適恩錠Esomeprazole 40mg tab\AEI_Esomeprazole_03.jpg,紅色,,30,136,248,,,,#f8b674,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\耐適恩錠Esomeprazole 40mg tab\AEI_Esomeprazole_04.jpg,白色,,12,67,246,,,,#f6c1b5,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\普羅鈣Calcium Acetate 667mg tab\PL_T26_Calcium Acetate_1.jpg,白色,,202,26,244,,,,#dbebf4,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\普羅鈣Calcium Acetate 667mg tab\PL_T26_Calcium Acetate_2.jpg,白色,,200,23,246,,,,#e0eff6,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\普羅鈣Calcium Acetate 667mg tab\PL_T26_Calcium Acetate_3.jpg,白色,,202,29,243,,,,#d7e9f3,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\離憂Escitalopram 10mg tab\ccp158_escitalopram_1.jpg,白色,,202,28,242,,,,#d7e8f2,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\離憂Escitalopram 10mg tab\ccp158_escitalopram_2.jpg,透明,,202,49,145,,,,#758791,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\離憂Escitalopram 10mg tab\ccp158_escitalopram_3.jpg,白色,,204,37,228,,,,#c3d7e4,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\離憂Escitalopram 10mg tab\ccp158_escitalopram_4.jpg,白色,,196,20,245,,,,#e2f0f5,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Herbesser30mg tab(Diltiazem)\TT120_Herbesser_1.jpg,白色,,202,39,237,,,,#c9e0ed,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Herbesser30mg tab(Diltiazem)\TT120_Herbesser_2.jpg,透明,,204,68,132,,,,#617684,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Herbesser30mg tab(Diltiazem)\TT120_Herbesser_3.jpg,透明,,204,69,171,204,68,143,#7d98ab,#69808f,0.576,0.424,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\Herbesser30mg tab(Diltiazem)\TT120_Herbesser_4.jpg,白色,,200,38,238,,,,#cbe2ee,,1.0,,0.6,0.06
C:\Users\92102\OneDrive - NTHU\桌面\大三下\畢業專題\drug_photos\(百抑潰)Rabeprazole20mg tab\e243_rabeprazole_1.jpg,黃色,白色,52,93,175,56,72,217,#afa76f,#d9d49c,0.593,0.407,0.6,0.06
